channel1,channel2
2.48,2.48
4.46,4.46
6.18,6.18
8.63,8.63
11.05,11.05
12.95,12.95
13.83,13.83
13.2,13.2
10.82,10.82
7.22,7.22
3.4,3.4
0.1,0.1
-2.66,-2.66
-3.89,-3.89
-3.36,-3.36
-1.34,-1.34
3.17,3.17
9.88,9.88
18.04,18.04
24.36,24.36
26.62,26.62
23.86,23.86
17.37,17.37
8.94,8.94
1.33,1.33
-3.21,-3.21
-4.21,-4.21
-1.7,-1.7
4.05,4.05
11.73,11.73
20.34,20.34
29.13,29.13
37.83,37.83
46.45,46.45
54.97,54.97
62.41,62.41
68.02,68.02
71.33,71.33
72.09,72.09
70.34,70.34
66.84,66.84
61.85,61.85
55.41,55.41
48.02,48.02
40.69,40.69
33.41,33.41
26.46,26.46
20.05,20.05
13.96,13.96
8.42,8.42
3.43,3.43
-0.77,-0.77
-4.18,-4.18
-6.55,-6.55
-8.16,-8.16
-8.24,-8.24
-7.08,-7.08
-3.68,-3.68
2.2,2.2
10.02,10.02
19.27,19.27
28.17,28.17
35.75,35.75
40.99,40.99
44.19,44.19
45.85,45.85
46.23,46.23
45.87,45.87
44.23,44.23
41.62,41.62
37.27,37.27
31.7,31.7
24.68,24.68
17.22,17.22
10.58,10.58
4.49,4.49
-0.54,-0.54
-5.78,-5.78
-11.21,-11.21
-17.1,-17.1
-23.43,-23.43
-29.19,-29.19
-33.9,-33.9
-37.81,-37.81
-41.19,-41.19
-44.77,-44.77
-48.81,-48.81
-53.31,-53.31
-57.27,-57.27
-58.67,-58.67
-56.81,-56.81
-51.2,-51.2
-42.89,-42.89
-33.39,-33.39
-24.73,-24.73
-17.39,-17.39
-12.36,-12.36
-9.14,-9.14
-7.19,-7.19
-6.0,-6.0
-5.08,-5.08
-5.16,-5.16
-5.5,-5.5
-6.08,-6.08
-6.39,-6.39
-6.2,-6.2
-5.53,-5.53
-4.86,-4.86
-4.19,-4.19
-3.02,-3.02
-1.11,-1.11
1.03,1.03
3.14,3.14
4.48,4.48
4.33,4.33
2.41,2.41
-1.23,-1.23
-7.09,-7.09
-15.41,-15.41
-27.64,-27.64
-45.25,-45.25
-68.7,-68.7
-97.42,-97.42
-130.86,-130.86
-167.98,-167.98
-205.73,-205.73
-241.62,-241.62
-273.89,-273.89
-301.06,-301.06
-322.95,-322.95
-338.84,-338.84
-348.28,-348.28
-352.58,-352.58
-355.8,-355.8
-362.67,-362.67
-375.17,-375.17
-393.02,-393.02
-413.87,-413.87
-433.0,-433.0
-444.61,-444.61
-445.56,-445.56
-435.69,-435.69
-418.09,-418.09
-397.08,-397.08
-376.7,-376.7
-358.96,-358.96
-344.07,-344.07
-331.02,-331.02
-318.53,-318.53
-306.12,-306.12
-293.02,-293.02
-279.49,-279.49
-265.8,-265.8
-252.44,-252.44
-239.41,-239.41
-226.97,-226.97
-214.85,-214.85
-203.07,-203.07
-191.61,-191.61
-179.98,-179.98
-168.67,-168.67
-157.7,-157.7
-146.8,-146.8
-135.97,-135.97
-125.48,-125.48
-115.31,-115.31
-105.22,-105.22
-94.7,-94.7
-81.02,-81.02
-58.2,-58.2
-20.83,-20.83
31.95,31.95
95.5,95.5
160.95,160.95
220.28,220.28
268.3,268.3
304.31,304.31
330.72,330.72
349.33,349.33
361.72,361.72
368.42,368.42
370.28,370.28
369.06,369.06
366.06,366.06
363.0,363.0
360.69,360.69
357.84,357.84
352.97,352.97
345.31,345.31
335.19,335.19
324.59,324.59
315.56,315.56
311.06,311.06
312.06,312.06
318.0,318.0
326.84,326.84
335.31,335.31
341.37,341.37
345.09,345.09
347.75,347.75
351.78,351.78
360.75,360.75
377.09,377.09
399.97,399.97
425.81,425.81
448.12,448.12
461.16,461.16
463.75,463.75
458.0,458.0
447.75,447.75
434.75,434.75
418.31,418.31
397.47,397.47
372.25,372.25
345.72,345.72
321.84,321.84
304.66,304.66
295.59,295.59
293.56,293.56
295.0,295.0
295.62,295.62
291.94,291.94
282.78,282.78
270.87,270.87
261.06,261.06
258.28,258.28
264.0,264.0
276.62,276.62
292.59,292.59
309.09,309.09
325.44,325.44
342.31,342.31
360.97,360.97
380.69,380.69
399.12,399.12
411.62,411.62
414.92,414.92
407.39,407.39
391.86,391.86
371.41,371.41
350.33,350.33
331.16,331.16
314.61,314.61
300.16,300.16
286.8,286.8
273.75,273.75
260.3,260.3
246.42,246.42
232.14,232.14
218.2,218.2
204.61,204.61
191.36,191.36
178.7,178.7
166.37,166.37
154.14,154.14
142.25,142.25
130.44,130.44
118.72,118.72
107.34,107.34
96.29,96.29
85.34,85.34
74.72,74.72
64.43,64.43
54.23,54.23
44.12,44.12
34.34,34.34
24.89,24.89
15.53,15.53
6.5,6.5
-2.45,-2.45
-11.31,-11.31
-19.84,-19.84
-28.05,-28.05
-36.17,-36.17
-44.2,-44.2
-51.94,-51.94
-59.56,-59.56
-66.87,-66.87
-74.09,-74.09
-81.0,-81.0
-87.84,-87.84
-94.59,-94.59
-101.0,-101.0
-107.09,-107.09
-113.37,-113.37
-119.34,-119.34
-124.97,-124.97
-130.78,-130.78
-136.03,-136.03
-141.44,-141.44
-146.56,-146.56
-151.56,-151.56
-156.31,-156.31
-160.94,-160.94
-165.5,-165.5
-169.75,-169.75
-174.0,-174.0
-178.12,-178.12
-182.19,-182.19
-185.94,-185.94
-189.37,-189.37
-193.0,-193.0
-196.31,-196.31
-199.56,-199.56
-202.75,-202.75
-205.69,-205.69
-208.5,-208.5
-211.5,-211.5
-216.75,-216.75
-227.62,-227.62
-250.12,-250.12
-288.37,-288.37
-342.5,-342.5
-407.56,-407.56
-475.25,-475.25
-536.69,-536.69
-586.25,-586.25
-622.81,-622.81
-648.44,-648.44
-666.69,-666.69
-679.94,-679.94
-690.0,-690.0
-697.56,-697.56
-702.75,-702.75
-705.5,-705.5
-705.12,-705.12
-701.19,-701.19
-694.62,-694.62
-686.56,-686.56
-676.44,-676.44
-663.06,-663.06
-645.69,-645.69
-624.37,-624.37
-600.69,-600.69
-577.12,-577.12
-556.69,-556.69
-541.12,-541.12
-529.81,-529.81
-520.56,-520.56
-511.56,-511.56
-500.31,-500.31
-486.62,-486.62
-471.94,-471.94
-457.81,-457.81
-445.06,-445.06
-433.31,-433.31
-420.87,-420.87
-407.94,-407.94
-394.87,-394.87
-383.31,-383.31
-372.81,-372.81
-362.87,-362.87
-351.69,-351.69
-337.31,-337.31
-321.06,-321.06
-305.62,-305.62
-295.0,-295.0
-291.5,-291.5
-294.94,-294.94
-303.31,-303.31
-313.56,-313.56
-322.69,-322.69
-328.37,-328.37
-329.5,-329.5
-326.59,-326.59
-319.87,-319.87
-309.69,-309.69
-295.81,-295.81
-277.47,-277.47
-254.53,-254.53
-226.78,-226.78
-194.72,-194.72
-158.69,-158.69
-120.97,-120.97
-84.56,-84.56
-51.72,-51.72
-24.41,-24.41
-2.87,-2.87
13.73,13.73
27.92,27.92
42.73,42.73
61.91,61.91
87.41,87.41
117.89,117.89
149.59,149.59
178.72,178.72
202.31,202.31
219.91,219.91
232.05,232.05
240.31,240.31
245.95,245.95
250.51,250.51
254.98,254.98
260.13,260.13
265.93,265.93
272.4,272.4
279.02,279.02
285.03,285.03
289.44,289.44
291.52,291.52
290.79,290.79
286.52,286.52
278.99,278.99
269.75,269.75
259.55,259.55
249.64,249.64
239.8,239.8
230.0,230.0
219.52,219.52
208.34,208.34
195.98,195.98
182.45,182.45
168.78,168.78
155.95,155.95
145.22,145.22
136.56,136.56
130.47,130.47
125.66,125.66
121.34,121.34
115.84,115.84
108.84,108.84
100.41,100.41
92.28,92.28
85.47,85.47
81.22,81.22
78.22,78.22
75.25,75.25
69.53,69.53
60.38,60.38
48.28,48.28
35.03,35.03
23.41,23.41
14.91,14.91
10.69,10.69
10.78,10.78
15.13,15.13
22.94,22.94
33.16,33.16
44.03,44.03
54.31,54.31
62.94,62.94
70.31,70.31
77.31,77.31
85.94,85.94
97.06,97.06
110.25,110.25
124.56,124.56
139.75,139.75
155.56,155.56
171.12,171.12
186.31,186.31
200.06,200.06
212.44,212.44
223.19,223.19
232.25,232.25
239.44,239.44
244.81,244.81
247.37,247.37
247.31,247.31
244.75,244.75
240.19,240.19
234.31,234.31
228.0,228.0
223.0,223.0
219.94,219.94
218.94,218.94
218.87,218.87
219.31,219.31
219.94,219.94
221.0,221.0
221.56,221.56
221.31,221.31
220.06,220.06
217.75,217.75
215.19,215.19
212.62,212.62
210.31,210.31
207.94,207.94
206.12,206.12
205.0,205.0
205.12,205.12
206.69,206.69
208.75,208.75
210.19,210.19
210.69,210.69
209.81,209.81
208.69,208.69
208.56,208.56
211.37,211.37
217.94,217.94
228.12,228.12
240.87,240.87
254.06,254.06
265.56,265.56
274.37,274.37
280.12,280.12
282.25,282.25
282.06,282.06
279.56,279.56
275.37,275.37
268.87,268.87
260.37,260.37
249.94,249.94
237.56,237.56
224.25,224.25
210.56,210.56
196.69,196.69
183.12,183.12
168.94,168.94
154.62,154.62
140.69,140.69
127.56,127.56
116.06,116.06
106.12,106.12
96.75,96.75
87.0,87.0
75.5,75.5
61.69,61.69
45.94,45.94
30.06,30.06
15.88,15.88
5.25,5.25
-2.5,-2.5
-8.63,-8.63
-15.5,-15.5
-24.56,-24.56
-36.25,-36.25
-50.63,-50.63
-66.81,-66.81
-83.62,-83.62
-99.0,-99.0
-110.75,-110.75
-118.87,-118.87
-123.87,-123.87
-127.06,-127.06
-129.5,-129.5
-131.62,-131.62
-132.94,-132.94
-131.44,-131.44
-126.25,-126.25
-115.31,-115.31
-98.19,-98.19
-76.0,-76.0
-50.47,-50.47
-23.91,-23.91
0.91,0.91
22.22,22.22
38.88,38.88
50.59,50.59
58.94,58.94
66.47,66.47
75.16,75.16
86.78,86.78
101.5,101.5
118.34,118.34
135.28,135.28
150.5,150.5
163.09,163.09
172.53,172.53
180.34,180.34
188.34,188.34
197.22,197.22
206.47,206.47
214.12,214.12
217.94,217.94
217.16,217.16
210.87,210.87
200.34,200.34
187.62,187.62
174.53,174.53
162.75,162.75
151.31,151.31
139.44,139.44
125.69,125.69
110.75,110.75
95.22,95.22
80.81,80.81
66.25,66.25
49.81,49.81
30.03,30.03
7.19,7.19
-16.47,-16.47
-38.14,-38.14
-56.38,-56.38
-69.92,-69.92
-79.84,-79.84
-87.16,-87.16
-92.14,-92.14
-94.56,-94.56
-94.7,-94.7
-92.83,-92.83
-89.7,-89.7
-86.84,-86.84
-84.75,-84.75
-84.66,-84.66
-85.81,-85.81
-87.94,-87.94
-89.53,-89.53
-89.84,-89.84
-89.64,-89.64
-89.93,-89.93
-91.45,-91.45
-95.44,-95.44
-101.13,-101.13
-108.26,-108.26
-114.8,-114.8
-120.52,-120.52
-124.16,-124.16
-125.0,-125.0
-123.07,-123.07
-117.88,-117.88
-110.73,-110.73
-102.62,-102.62
-95.08,-95.08
-88.58,-88.58
-82.39,-82.39
-75.48,-75.48
-67.38,-67.38
-58.84,-58.84
-51.37,-51.37
-46.47,-46.47
-44.1,-44.1
-44.74,-44.74
-47.62,-47.62
-52.22,-52.22
-58.27,-58.27
-65.0,-65.0
-71.67,-71.67
-77.51,-77.51
-82.54,-82.54
-86.75,-86.75
-90.92,-90.92
-96.29,-96.29
-102.59,-102.59
-110.06,-110.06
-118.7,-118.7
-128.75,-128.75
-139.19,-139.19
-149.25,-149.25
-157.71,-157.71
-164.06,-164.06
-168.83,-168.83
-172.78,-172.78
-176.67,-176.67
-181.5,-181.5
-187.0,-187.0
-192.43,-192.43
-196.77,-196.77
-198.8,-198.8
-197.03,-197.03
-191.5,-191.5
-183.24,-183.24
-172.77,-172.77
-160.13,-160.13
-145.07,-145.07
-127.13,-127.13
-106.09,-106.09
-82.22,-82.22
-56.56,-56.56
-29.87,-29.87
-3.42,-3.42
22.53,22.53
47.73,47.73
71.72,71.72
95.22,95.22
118.73,118.73
144.03,144.03
172.06,172.06
202.81,202.81
235.0,235.0
265.61,265.61
291.66,291.66
310.91,310.91
322.2,322.2
325.83,325.83
321.64,321.64
309.42,309.42
289.53,289.53
262.28,262.28
229.23,229.23
190.95,190.95
148.0,148.0
101.41,101.41
52.48,52.48
3.73,3.73
-42.56,-42.56
-84.42,-84.42
-120.64,-120.64
-149.77,-149.77
-171.59,-171.59
-186.2,-186.2
-194.91,-194.91
-199.98,-199.98
-203.25,-203.25
-205.45,-205.45
-206.34,-206.34
-205.22,-205.22
-201.55,-201.55
-194.89,-194.89
-185.52,-185.52
-172.95,-172.95
-156.95,-156.95
-138.61,-138.61
-117.91,-117.91
-95.59,-95.59
-72.5,-72.5
-49.09,-49.09
-25.91,-25.91
-3.41,-3.41
17.87,17.87
38.19,38.19
57.59,57.59
75.81,75.81
92.31,92.31
106.94,106.94
119.41,119.41
129.25,129.25
136.47,136.47
140.59,140.59
141.94,141.94
140.72,140.72
137.5,137.5
132.06,132.06
125.12,125.12
117.0,117.0
108.91,108.91
101.16,101.16
93.69,93.69
86.03,86.03
77.69,77.69
68.66,68.66
58.44,58.44
46.53,46.53
32.0,32.0
13.88,13.88
-8.38,-8.38
-33.66,-33.66
-59.97,-59.97
-85.5,-85.5
-108.81,-108.81
-129.87,-129.87
-149.0,-149.0
-166.16,-166.16
-181.12,-181.12
-192.72,-192.72
-199.12,-199.12
-198.22,-198.22
-189.81,-189.81
-174.44,-174.44
-154.16,-154.16
-131.81,-131.81
-110.12,-110.12
-91.16,-91.16
-75.56,-75.56
-63.63,-63.63
-54.78,-54.78
-47.5,-47.5
-39.53,-39.53
-28.87,-28.87
-14.81,-14.81
2.09,2.09
20.12,20.12
36.75,36.75
50.44,50.44
60.0,60.0
65.72,65.72
68.91,68.91
71.25,71.25
74.84,74.84
80.41,80.41
88.12,88.12
97.78,97.78
109.06,109.06
121.75,121.75
135.03,135.03
148.69,148.69
161.69,161.69
172.78,172.78
180.53,180.53
183.66,183.66
181.72,181.72
175.78,175.78
167.12,167.12
155.78,155.78
142.0,142.0
125.09,125.09
105.31,105.31
84.44,84.44
64.5,64.5
47.0,47.0
33.88,33.88
24.87,24.87
20.19,20.19
17.81,17.81
16.22,16.22
13.59,13.59
9.25,9.25
2.0,2.0
-8.75,-8.75
-23.12,-23.12
-40.13,-40.13
-58.19,-58.19
-75.81,-75.81
-92.31,-92.31
-107.37,-107.37
-121.81,-121.81
-136.06,-136.06
-150.19,-150.19
-163.37,-163.37
-175.19,-175.19
-184.87,-184.87
-192.94,-192.94
-200.44,-200.44
-208.56,-208.56
-218.81,-218.81
-231.94,-231.94
-248.12,-248.12
-267.69,-267.69
-290.25,-290.25
-315.56,-315.56
-343.12,-343.12
-372.12,-372.12
-401.56,-401.56
-430.12,-430.12
-456.12,-456.12
-478.37,-478.37
-495.25,-495.25
-506.5,-506.5
-511.25,-511.25
-510.12,-510.12
-504.25,-504.25
-494.31,-494.31
-481.62,-481.62
-467.0,-467.0
-450.44,-450.44
-431.69,-431.69
-411.31,-411.31
-388.81,-388.81
-364.5,-364.5
-337.31,-337.31
-306.56,-306.56
-272.53,-272.53
-235.03,-235.03
-194.37,-194.37
-152.03,-152.03
-108.81,-108.81
-66.47,-66.47
-27.22,-27.22
7.37,7.37
35.44,35.44
56.22,56.22
69.31,69.31
75.53,75.53
77.16,77.16
75.53,75.53
71.87,71.87
66.78,66.78
58.72,58.72
46.44,46.44
29.03,29.03
8.53,8.53
-12.53,-12.53
-31.37,-31.37
-47.06,-47.06
-59.88,-59.88
-69.78,-69.78
-77.09,-77.09
-80.84,-80.84
-79.28,-79.28
-71.47,-71.47
-57.47,-57.47
-39.09,-39.09
-18.62,-18.62
0.91,0.91
19.77,19.77
37.94,37.94
57.2,57.2
77.77,77.77
99.89,99.89
122.3,122.3
144.23,144.23
164.69,164.69
183.44,183.44
200.75,200.75
217.36,217.36
234.78,234.78
253.02,253.02
271.29,271.29
287.61,287.61
300.49,300.49
308.95,308.95
313.04,313.04
313.3,313.3
310.5,310.5
305.44,305.44
297.87,297.87
287.58,287.58
274.09,274.09
256.93,256.93
236.64,236.64
213.0,213.0
186.54,186.54
156.29,156.29
122.05,122.05
83.6,83.6
41.24,41.24
-4.99,-4.99
-55.29,-55.29
-108.88,-108.88
-163.46,-163.46
-216.52,-216.52
-264.32,-264.32
-305.38,-305.38
-339.03,-339.03
-365.31,-365.31
-384.05,-384.05
-396.32,-396.32
-402.16,-402.16
-402.88,-402.88
-398.79,-398.79
-390.93,-390.93
-379.07,-379.07
-363.52,-363.52
-344.31,-344.31
-321.22,-321.22
-294.54,-294.54
-265.56,-265.56
-235.05,-235.05
-204.04,-204.04
-173.28,-173.28
-144.02,-144.02
-117.27,-117.27
-93.73,-93.73
-72.4,-72.4
-51.51,-51.51
-29.03,-29.03
-4.27,-4.27
23.52,23.52
53.55,53.55
85.55,85.55
118.75,118.75
152.86,152.86
186.66,186.66
219.11,219.11
248.98,248.98
276.05,276.05
300.31,300.31
321.81,321.81
340.08,340.08
353.62,353.62
362.0,362.0
362.47,362.47
351.66,351.66
327.62,327.62
294.0,294.0
259.16,259.16
230.59,230.59
211.25,211.25
199.06,199.06
189.94,189.94
178.87,178.87
165.66,165.66
152.0,152.0
142.22,142.22
139.75,139.75
146.5,146.5
161.97,161.97
184.25,184.25
209.28,209.28
233.31,233.31
254.12,254.12
270.66,270.66
283.78,283.78
294.47,294.47
303.78,303.78
312.22,312.22
319.75,319.75
327.19,327.19
334.28,334.28
340.47,340.47
345.31,345.31
349.06,349.06
351.72,351.72
352.31,352.31
350.34,350.34
345.56,345.56
338.56,338.56
330.56,330.56
322.06,322.06
313.37,313.37
304.44,304.44
295.06,295.06
285.72,285.72
276.41,276.41
267.41,267.41
257.69,257.69
246.75,246.75
233.41,233.41
216.62,216.62
195.5,195.5
170.25,170.25
141.22,141.22
108.69,108.69
73.94,73.94
37.72,37.72
0.84,0.84
-35.69,-35.69
-71.64,-71.64
-106.25,-106.25
-139.53,-139.53
-170.73,-170.73
-199.87,-199.87
-226.97,-226.97
-252.28,-252.28
-277.58,-277.58
-303.59,-303.59
-330.59,-330.59
-358.53,-358.53
-386.17,-386.17
-411.98,-411.98
-434.77,-434.77
-454.02,-454.02
-469.52,-469.52
-482.31,-482.31
-493.41,-493.41
-503.84,-503.84
-513.84,-513.84
-521.69,-521.69
-525.12,-525.12
-522.19,-522.19
-511.72,-511.72
-495.02,-495.02
-474.37,-474.37
-450.86,-450.86
-424.5,-424.5
-394.81,-394.81
-361.33,-361.33
-325.09,-325.09
-288.16,-288.16
-252.25,-252.25
-219.14,-219.14
-189.03,-189.03
-161.44,-161.44
-135.83,-135.83
-111.16,-111.16
-87.22,-87.22
-64.22,-64.22
-43.17,-43.17
-23.83,-23.83
-6.39,-6.39
9.63,9.63
25.53,25.53
42.0,42.0
59.06,59.06
76.22,76.22
93.22,93.22
109.28,109.28
124.19,124.19
137.69,137.69
150.06,150.06
161.03,161.03
170.87,170.87
180.09,180.09
188.97,188.97
197.97,197.97
207.37,207.37
216.41,216.41
225.59,225.59
234.87,234.87
245.06,245.06
256.59,256.59
268.75,268.75
281.0,281.0
292.84,292.84
303.56,303.56
313.09,313.09
321.03,321.03
327.31,327.31
332.0,332.0
334.59,334.59
335.87,335.87
335.84,335.84
335.0,335.0
334.34,334.34
335.19,335.19
338.44,338.44
344.87,344.87
353.69,353.69
363.12,363.12
371.19,371.19
375.34,375.34
374.91,374.91
369.94,369.94
361.19,361.19
349.97,349.97
337.31,337.31
323.19,323.19
306.69,306.69
287.25,287.25
264.97,264.97
240.84,240.84
215.91,215.91
191.19,191.19
166.62,166.62
143.03,143.03
119.87,119.87
97.69,97.69
76.41,76.41
56.31,56.31
37.16,37.16
19.16,19.16
1.83,1.83
-14.84,-14.84
-30.86,-30.86
-46.48,-46.48
-61.45,-61.45
-76.28,-76.28
-89.95,-89.95
-101.75,-101.75
-110.41,-110.41
-115.23,-115.23
-115.98,-115.98
-113.22,-113.22
-107.2,-107.2
-98.73,-98.73
-87.83,-87.83
-75.02,-75.02
-60.3,-60.3
-44.7,-44.7
-28.5,-28.5
-11.94,-11.94
4.98,4.98
20.73,20.73
34.59,34.59
45.57,45.57
53.19,53.19
58.73,58.73
63.46,63.46
69.14,69.14
76.76,76.76
85.55,85.55
94.24,94.24
101.59,101.59
107.11,107.11
111.06,111.06
113.71,113.71
114.82,114.82
114.15,114.15
111.71,111.71
108.04,108.04
104.38,104.38
102.49,102.49
102.35,102.35
103.94,103.94
106.51,106.51
109.79,109.79
111.76,111.76
111.96,111.96
109.38,109.38
104.57,104.57
98.53,98.53
92.03,92.03
85.58,85.58
79.92,79.92
75.8,75.8
74.2,74.2
75.87,75.87
79.75,79.75
83.59,83.59
85.14,85.14
81.89,81.89
72.42,72.42
56.53,56.53
35.53,35.53
11.2,11.2
-14.14,-14.14
-39.52,-39.52
-64.41,-64.41
-88.55,-88.55
-112.69,-112.69
-136.37,-136.37
-159.06,-159.06
-180.75,-180.75
-200.72,-200.72
-219.0,-219.0
-234.81,-234.81
-247.94,-247.94
-258.69,-258.69
-267.5,-267.5
-275.47,-275.47
-283.09,-283.09
-290.34,-290.34
-295.97,-295.97
-299.0,-299.0
-299.47,-299.47
-297.87,-297.87
-294.5,-294.5
-289.87,-289.87
-284.0,-284.0
-277.12,-277.12
-268.78,-268.78
-258.97,-258.97
-247.19,-247.19
-233.75,-233.75
-218.91,-218.91
-203.91,-203.91
-190.5,-190.5
-180.44,-180.44
-174.44,-174.44
-172.5,-172.5
-173.28,-173.28
-175.25,-175.25
-178.22,-178.22
-182.62,-182.62
-189.19,-189.19
-198.69,-198.69
-210.31,-210.31
-223.28,-223.28
-235.62,-235.62
-246.56,-246.56
-255.12,-255.12
-261.06,-261.06
-264.87,-264.87
-267.91,-267.91
-270.34,-270.34
-272.22,-272.22
-273.56,-273.56
-273.81,-273.81
-272.06,-272.06
-267.0,-267.0
-257.72,-257.72
-244.47,-244.47
-227.81,-227.81
-209.25,-209.25
-190.59,-190.59
-172.84,-172.84
-156.94,-156.94
-142.44,-142.44
-129.53,-129.53
-118.25,-118.25
-108.28,-108.28
-100.62,-100.62
-94.81,-94.81
-90.5,-90.5
-87.5,-87.5
-85.22,-85.22
-84.22,-84.22
-83.72,-83.72
-83.97,-83.97
-83.94,-83.94
-83.41,-83.41
-81.62,-81.62
-76.31,-76.31
-65.56,-65.56
-46.16,-46.16
-16.16,-16.16
24.31,24.31
71.66,71.66
119.56,119.56
160.28,160.28
187.09,187.09
199.37,199.37
203.0,203.0
207.34,207.34
218.59,218.59
235.97,235.97
251.37,251.37
253.12,253.12
233.56,233.56
191.41,191.41
131.34,131.34
62.06,62.06
-7.84,-7.84
-71.09,-71.09
-122.03,-122.03
-158.22,-158.22
-179.56,-179.56
-187.19,-187.19
-183.7,-183.7
-172.72,-172.72
-158.33,-158.33
-144.28,-144.28
-132.09,-132.09
-121.75,-121.75
-112.47,-112.47
-104.52,-104.52
-99.12,-99.12
-96.77,-96.77
-97.41,-97.41
-99.78,-99.78
-102.62,-102.62
-104.17,-104.17
-102.69,-102.69
-95.95,-95.95
-82.02,-82.02
-60.69,-60.69
-32.3,-32.3
1.84,1.84
39.66,39.66
78.87,78.87
116.73,116.73
151.47,151.47
180.86,180.86
201.97,201.97
211.09,211.09
205.35,205.35
185.13,185.13
153.08,153.08
113.54,113.54
72.34,72.34
32.01,32.01
-8.46,-8.46
-51.3,-51.3
-96.75,-96.75
-142.77,-142.77
-184.34,-184.34
-216.52,-216.52
-236.36,-236.36
-244.98,-244.98
-245.99,-245.99
-242.45,-242.45
-238.91,-238.91
-237.87,-237.87
-239.29,-239.29
-244.17,-244.17
-250.47,-250.47
-257.17,-257.17
-264.03,-264.03
-271.27,-271.27
-280.17,-280.17
-290.94,-290.94
-304.31,-304.31
-319.27,-319.27
-335.54,-335.54
-351.62,-351.62
-367.49,-367.49
-382.41,-382.41
-394.14,-394.14
-399.96,-399.96
-397.41,-397.41
-386.32,-386.32
-368.52,-368.52
-347.59,-347.59
-326.29,-326.29
-306.87,-306.87
-289.61,-289.61
-273.95,-273.95
-259.39,-259.39
-244.92,-244.92
-230.3,-230.3
-215.28,-215.28
-200.37,-200.37
-185.55,-185.55
-171.11,-171.11
-157.25,-157.25
-143.75,-143.75
-130.62,-130.62
-117.56,-117.56
-104.87,-104.87
-92.53,-92.53
-80.31,-80.31
-68.41,-68.41
-56.63,-56.63
-45.16,-45.16
-33.81,-33.81
-23.06,-23.06
-12.16,-12.16
-1.12,-1.12
10.84,10.84
22.72,22.72
33.41,33.41
42.31,42.31
50.13,50.13
58.31,58.31
70.44,70.44
89.19,89.19
115.75,115.75
148.06,148.06
181.31,181.31
211.5,211.5
236.37,236.37
256.44,256.44
274.31,274.31
292.25,292.25
312.19,312.19
333.94,333.94
355.94,355.94
376.37,376.37
393.37,393.37
406.12,406.12
414.5,414.5
419.94,419.94
423.31,423.31
425.25,425.25
426.19,426.19
427.25,427.25
429.31,429.31
433.5,433.5
439.56,439.56
445.75,445.75
450.56,450.56
452.31,452.31
450.19,450.19
444.75,444.75
437.37,437.37
429.69,429.69
423.75,423.75
420.31,420.31
418.56,418.56
418.06,418.06
416.75,416.75
414.12,414.12
409.94,409.94
405.0,405.0
400.81,400.81
398.62,398.62
398.56,398.56
400.5,400.5
402.62,402.62
404.87,404.87
406.31,406.31
407.19,407.19
407.44,407.44
407.44,407.44
409.12,409.12
414.44,414.44
423.94,423.94
435.5,435.5
444.87,444.87
448.62,448.62
444.56,444.56
434.12,434.12
420.31,420.31
406.75,406.75
394.81,394.81
384.87,384.87
375.19,375.19
365.37,365.37
354.25,354.25
342.0,342.0
327.5,327.5
311.87,311.87
296.31,296.31
281.12,281.12
266.06,266.06
250.31,250.31
234.12,234.12
219.37,219.37
206.94,206.94
197.06,197.06
189.31,189.31
181.81,181.81
172.81,172.81
161.44,161.44
146.62,146.62
129.19,129.19
109.87,109.87
90.19,90.19
72.44,72.44
58.88,58.88
50.13,50.13
45.75,45.75
43.63,43.63
41.25,41.25
36.19,36.19
27.87,27.87
16.12,16.12
2.75,2.75
-11.0,-11.0
-23.87,-23.87
-34.63,-34.63
-42.53,-42.53
-47.84,-47.84
-50.88,-50.88
-52.34,-52.34
-53.56,-53.56
-55.25,-55.25
-57.44,-57.44
-59.81,-59.81
-61.91,-61.91
-63.75,-63.75
-65.56,-65.56
-66.84,-66.84
-67.59,-67.59
-67.31,-67.31
-66.56,-66.56
-65.78,-65.78
-65.25,-65.25
-65.97,-65.97
-67.91,-67.91
-71.09,-71.09
-75.23,-75.23
-79.31,-79.31
-82.61,-82.61
-84.84,-84.84
-86.06,-86.06
-85.98,-85.98
-85.92,-85.92
-86.33,-86.33
-87.22,-87.22
-88.34,-88.34
-88.94,-88.94
-88.52,-88.52
-86.84,-86.84
-84.42,-84.42
-81.5,-81.5
-78.6,-78.6
-76.21,-76.21
-74.09,-74.09
-71.71,-71.71
-68.86,-68.86
-66.01,-66.01
-63.68,-63.68
-61.87,-61.87
-61.31,-61.31
-62.0,-62.0
-62.42,-62.42
-61.33,-61.33
-57.74,-57.74
-51.42,-51.42
-43.9,-43.9
-36.45,-36.45
-31.3,-31.3
-28.7,-28.7
-28.87,-28.87
-30.79,-30.79
-34.18,-34.18
-37.78,-37.78
-41.35,-41.35
-44.13,-44.13
-46.87,-46.87
-49.58,-49.58
-53.27,-53.27
-58.16,-58.16
-63.48,-63.48
-68.52,-68.52
-72.23,-72.23
-74.92,-74.92
-77.31,-77.31
-79.67,-79.67
-82.48,-82.48
-85.77,-85.77
-89.02,-89.02
-92.22,-92.22
-95.37,-95.37
-98.98,-98.98
-104.31,-104.31
-111.81,-111.81
-121.22,-121.22
-131.03,-131.03
-137.97,-137.97
-139.84,-139.84
-135.69,-135.69
-124.78,-124.78
-107.94,-107.94
-86.5,-86.5
