channel1,channel2
-11.95,-11.95
-14.85,-14.85
-17.47,-17.47
-18.57,-18.57
-19.15,-19.15
-19.48,-19.48
-20.3,-20.3
-20.6,-20.6
-19.91,-19.91
-18.21,-18.21
-15.78,-15.78
-13.87,-13.87
-13.22,-13.22
-14.08,-14.08
-15.93,-15.93
-17.76,-17.76
-18.31,-18.31
-16.37,-16.37
-13.18,-13.18
-10.27,-10.27
-9.14,-9.14
-10.52,-10.52
-13.38,-13.38
-16.97,-16.97
-20.27,-20.27
-22.54,-22.54
-22.78,-22.78
-21.02,-21.02
-17.27,-17.27
-13.3,-13.3
-10.37,-10.37
-9.2,-9.2
-10.05,-10.05
-12.4,-12.4
-15.46,-15.46
-18.0,-18.0
-20.01,-20.01
-21.25,-21.25
-21.23,-21.23
-19.7,-19.7
-17.18,-17.18
-14.44,-14.44
-12.21,-12.21
-11.26,-11.26
-11.31,-11.31
-12.11,-12.11
-13.15,-13.15
-14.43,-14.43
-14.95,-14.95
-14.45,-14.45
-13.22,-13.22
-12.73,-12.73
-13.26,-13.26
-13.77,-13.77
-13.78,-13.78
-13.04,-13.04
-11.8,-11.8
-11.32,-11.32
-11.84,-11.84
-13.61,-13.61
-15.86,-15.86
-17.59,-17.59
-18.05,-18.05
-17.0,-17.0
-15.45,-15.45
-13.67,-13.67
-11.91,-11.91
-10.16,-10.16
-8.42,-8.42
-6.7,-6.7
-5.73,-5.73
-6.54,-6.54
-9.08,-9.08
-11.84,-11.84
-14.09,-14.09
-14.55,-14.55
-13.52,-13.52
-10.48,-10.48
-6.48,-6.48
-2.51,-2.51
-0.07,-0.07
0.09,0.09
-0.5,-0.5
0.16,0.16
4.33,4.33
11.7,11.7
20.25,20.25
26.97,26.97
30.62,30.62
30.74,30.74
28.36,28.36
23.98,23.98
18.65,18.65
13.36,13.36
9.12,9.12
6.67,6.67
5.98,5.98
6.55,6.55
7.12,7.12
6.93,6.93
5.99,5.99
4.81,4.81
3.89,3.89
3.22,3.22
2.56,2.56
2.16,2.16
1.51,1.51
1.12,1.12
0.48,0.48
0.09,0.09
-0.54,-0.54
-1.17,-1.17
-2.04,-2.04
-3.15,-3.15
-5.0,-5.0
-7.08,-7.08
-8.39,-8.39
-7.95,-7.95
-6.5,-6.5
-4.31,-4.31
-3.14,-3.14
-2.99,-2.99
-3.84,-3.84
-5.17,-5.17
-6.5,-6.5
-7.56,-7.56
-8.86,-8.86
-9.14,-9.14
-8.43,-8.43
-6.71,-6.71
-5.02,-5.02
-4.34,-4.34
-5.16,-5.16
-7.47,-7.47
-10.27,-10.27
-12.53,-12.53
-13.77,-13.77
-14.0,-14.0
-12.98,-12.98
-11.21,-11.21
-8.71,-8.71
-6.23,-6.23
-4.52,-4.52
-3.82,-3.82
-4.88,-4.88
-6.68,-6.68
-8.97,-8.97
-9.98,-9.98
-9.73,-9.73
-8.73,-8.73
-7.49,-7.49
-6.76,-6.76
-6.03,-6.03
-6.06,-6.06
-6.59,-6.59
-8.12,-8.12
-10.12,-10.12
-12.36,-12.36
-14.08,-14.08
-14.53,-14.53
-13.47,-13.47
-11.67,-11.67
-9.63,-9.63
-7.61,-7.61
-6.11,-6.11
-5.12,-5.12
-4.64,-4.64
-4.92,-4.92
-5.69,-5.69
-6.45,-6.45
-6.7,-6.7
-6.45,-6.45
-5.21,-5.21
-3.97,-3.97
-2.99,-2.99
-3.02,-3.02
-3.56,-3.56
-3.58,-3.58
-2.36,-2.36
-0.39,-0.39
1.8,1.8
2.98,2.98
2.14,2.14
-0.68,-0.68
-3.99,-3.99
-6.51,-6.51
-7.26,-7.26
-5.99,-5.99
-3.24,-3.24
0.23,0.23
3.43,3.43
5.84,5.84
7.23,7.23
7.36,7.36
6.98,6.98
5.61,5.61
3.75,3.75
1.4,1.4
-0.42,-0.42
-1.48,-1.48
-0.52,-0.52
2.67,2.67
7.09,7.09
11.46,11.46
14.29,14.29
14.84,14.84
14.39,14.39
12.94,12.94
11.25,11.25
9.32,9.32
8.16,8.16
8.01,8.01
9.11,9.11
10.95,10.95
13.02,13.02
14.82,14.82
15.34,15.34
14.87,14.87
13.4,13.4
11.43,11.43
9.73,9.73
8.55,8.55
8.38,8.38
8.7,8.7
9.77,9.77
11.09,11.09
12.13,12.13
12.67,12.67
12.2,12.2
10.73,10.73
8.02,8.02
4.84,4.84
2.43,2.43
1.8,1.8
3.67,3.67
7.77,7.77
11.84,11.84
14.62,14.62
14.87,14.87
13.12,13.12
9.88,9.88
6.16,6.16
3.23,3.23
2.33,2.33
3.43,3.43
5.52,5.52
7.34,7.34
8.4,8.4
8.2,8.2
7.49,7.49
6.8,6.8
6.6,6.6
7.16,7.16
8.21,8.21
8.25,8.25
7.54,7.54
5.83,5.83
3.89,3.89
1.96,1.96
0.3,0.3
-0.84,-0.84
-1.47,-1.47
-1.09,-1.09
0.53,0.53
3.13,3.13
5.47,5.47
6.77,6.77
6.07,6.07
3.87,3.87
0.7,0.7
-1.7,-1.7
-2.08,-2.08
-0.45,-0.45
2.41,2.41
4.99,4.99
6.3,6.3
5.6,5.6
3.16,3.16
-0.02,-0.02
-1.91,-1.91
-1.79,-1.79
0.83,0.83
3.93,3.93
6.25,6.25
7.05,7.05
5.83,5.83
3.88,3.88
1.95,1.95
1.03,1.03
1.62,1.62
3.2,3.2
5.77,5.77
7.82,7.82
8.59,8.59
8.12,8.12
6.38,6.38
4.67,4.67
3.72,3.72
4.03,4.03
5.34,5.34
6.63,6.63
7.16,7.16
6.69,6.69
5.7,5.7
4.75,4.75
4.28,4.28
3.83,3.83
3.39,3.39
3.19,3.19
3.75,3.75
4.8,4.8
7.08,7.08
9.59,9.59
11.59,11.59
12.06,12.06
10.78,10.78
9.02,9.02
7.25,7.25
6.52,6.52
6.52,6.52
7.03,7.03
7.3,7.3
7.3,7.3
7.55,7.55
8.05,8.05
9.53,9.53
11.52,11.52
13.22,13.22
14.41,14.41
14.33,14.33
13.25,13.25
11.69,11.69
10.14,10.14
9.09,9.09
8.56,8.56
8.03,8.03
8.0,8.0
8.47,8.47
10.69,10.69
13.89,13.89
17.55,17.55
20.17,20.17
21.03,21.03
20.12,20.12
18.47,18.47
16.56,16.56
15.19,15.19
14.58,14.58
15.45,15.45
17.58,17.58
20.44,20.44
23.02,23.02
24.81,24.81
25.09,25.09
23.61,23.61
20.89,20.89
18.94,18.94
19.25,19.25
21.56,21.56
24.86,24.86
27.86,27.86
28.83,28.83
28.03,28.03
26.0,26.0
23.47,23.47
21.22,21.22
19.98,19.98
20.75,20.75
22.27,22.27
23.77,23.77
24.23,24.23
23.2,23.2
20.92,20.92
17.67,17.67
14.44,14.44
12.73,12.73
13.3,13.3
16.09,16.09
19.37,19.37
21.11,21.11
20.59,20.59
18.31,18.31
15.56,15.56
13.58,13.58
12.36,12.36
12.14,12.14
12.19,12.19
11.97,11.97
12.02,12.02
11.8,11.8
11.08,11.08
10.13,10.13
8.42,8.42
6.98,6.98
5.81,5.81
5.39,5.39
5.73,5.73
6.82,6.82
9.89,9.89
16.69,16.69
26.16,26.16
35.8,35.8
42.1,42.1
43.33,43.33
40.05,40.05
33.78,33.78
27.32,27.32
22.41,22.41
19.3,19.3
17.96,17.96
17.38,17.38
16.8,16.8
15.73,15.73
14.41,14.41
13.11,13.11
12.06,12.06
11.52,11.52
11.23,11.23
10.7,10.7
9.17,9.17
6.9,6.9
4.15,4.15
1.93,1.93
0.22,0.22
-0.97,-0.97
-1.9,-1.9
-3.31,-3.31
-4.72,-4.72
-6.11,-6.11
-6.74,-6.74
-6.87,-6.87
-6.73,-6.73
-6.1,-6.1
-4.98,-4.98
-3.62,-3.62
-2.51,-2.51
-1.66,-1.66
-1.33,-1.33
-1.24,-1.24
-1.66,-1.66
-2.33,-2.33
-3.23,-3.23
-3.38,-3.38
-3.02,-3.02
-2.17,-2.17
-1.33,-1.33
-0.74,-0.74
-0.16,-0.16
0.16,0.16
0.48,0.48
0.55,0.55
-0.13,-0.13
-0.8,-0.8
-1.22,-1.22
-1.38,-1.38
-1.3,-1.3
-1.71,-1.71
-2.37,-2.37
-3.02,-3.02
-3.67,-3.67
-3.81,-3.81
-3.7,-3.7
-3.34,-3.34
-2.73,-2.73
-1.87,-1.87
-0.53,-0.53
1.56,1.56
3.37,3.37
4.42,4.42
4.21,4.21
3.25,3.25
2.04,2.04
1.35,1.35
1.66,1.66
2.72,2.72
4.02,4.02
5.81,5.81
7.58,7.58
8.59,8.59
9.08,9.08
8.82,8.82
8.3,8.3
7.05,7.05
5.55,5.55
4.56,4.56
4.84,4.84
6.11,6.11
7.11,7.11
7.36,7.36
6.85,6.85
6.6,6.6
7.1,7.1
9.09,9.09
11.81,11.81
14.76,14.76
17.43,17.43
20.07,20.07
22.93,22.93
25.52,25.52
27.07,27.07
26.86,26.86
25.15,25.15
23.95,23.95
24.0,24.0
26.05,26.05
28.58,28.58
30.33,30.33
30.31,30.31
28.54,28.54
25.78,25.78
23.03,23.03
21.07,21.07
20.11,20.11
19.91,19.91
19.96,19.96
19.76,19.76
18.8,18.8
16.86,16.86
14.17,14.17
11.76,11.76
10.12,10.12
8.99,8.99
7.87,7.87
7.01,7.01
5.41,5.41
3.82,3.82
2.25,2.25
1.94,1.94
2.38,2.38
3.07,3.07
4.0,4.0
4.42,4.42
4.83,4.83
4.75,4.75
4.91,4.91
4.82,4.82
4.98,4.98
5.14,5.14
5.29,5.29
5.45,5.45
5.1,5.1
4.75,4.75
4.91,4.91
4.81,4.81
4.97,4.97
4.87,4.87
4.52,4.52
3.92,3.92
3.34,3.34
2.5,2.5
1.92,1.92
1.35,1.35
1.28,1.28
1.71,1.71
1.64,1.64
1.32,1.32
0.5,0.5
-0.56,-0.56
-1.62,-1.62
-2.91,-2.91
-3.94,-3.94
-4.95,-4.95
-5.72,-5.72
-5.97,-5.97
-5.97,-5.97
-5.96,-5.96
-5.96,-5.96
-6.7,-6.7
-8.45,-8.45
-10.16,-10.16
-11.12,-11.12
-11.31,-11.31
-10.5,-10.5
-9.7,-9.7
-9.4,-9.4
-9.35,-9.35
-9.3,-9.3
-9.25,-9.25
-9.45,-9.45
-10.16,-10.16
-11.59,-11.59
-13.52,-13.52
-15.92,-15.92
-17.8,-17.8
-18.41,-18.41
-18.02,-18.02
-16.61,-16.61
-14.97,-14.97
-13.59,-13.59
-12.98,-12.98
-12.88,-12.88
-13.52,-13.52
-15.14,-15.14
-17.27,-17.27
-19.59,-19.59
-21.67,-21.67
-22.72,-22.72
-22.75,-22.75
-21.53,-21.53
-20.06,-20.06
-18.86,-18.86
-18.41,-18.41
-19.22,-19.22
-20.77,-20.77
-22.05,-22.05
-23.06,-23.06
-23.31,-23.31
-22.55,-22.55
-21.55,-21.55
-20.31,-20.31
-19.81,-19.81
-19.83,-19.83
-20.59,-20.59
-21.09,-21.09
-21.59,-21.59
-21.83,-21.83
-22.05,-22.05
-22.28,-22.28
-22.75,-22.75
-22.95,-22.95
-23.42,-23.42
-24.11,-24.11
-25.05,-25.05
-25.98,-25.98
-26.89,-26.89
-28.05,-28.05
-29.17,-29.17
-30.05,-30.05
-30.91,-30.91
-31.25,-31.25
-31.34,-31.34
-30.92,-30.92
-29.77,-29.77
-28.09,-28.09
-26.95,-26.95
-26.8,-26.8
-27.41,-27.41
-29.0,-29.0
-30.08,-30.08
-30.64,-30.64
-30.44,-30.44
-30.23,-30.23
-30.28,-30.28
-30.56,-30.56
-30.34,-30.34
-29.87,-29.87
-28.66,-28.66
-26.95,-26.95
-25.5,-25.5
-25.05,-25.05
-25.61,-25.61
-27.16,-27.16
-28.69,-28.69
-29.95,-29.95
-30.7,-30.7
-30.94,-30.94
-31.41,-31.41
-31.87,-31.87
-32.84,-32.84
-33.53,-33.53
-33.97,-33.97
-33.89,-33.89
-33.81,-33.81
-34.48,-34.48
-35.89,-35.89
-37.78,-37.78
-39.64,-39.64
-40.73,-40.73
-41.06,-41.06
-40.38,-40.38
-39.44,-39.44
-38.0,-38.0
-36.83,-36.83
-35.91,-35.91
-35.25,-35.25
-34.58,-34.58
-34.17,-34.17
-33.75,-33.75
-33.33,-33.33
-32.42,-32.42
-31.25,-31.25
-30.09,-30.09
-29.19,-29.19
-28.53,-28.53
-28.39,-28.39
-28.23,-28.23
-28.09,-28.09
-27.94,-27.94
-28.52,-28.52
-29.36,-29.36
-30.67,-30.67
-31.47,-31.47
-32.02,-32.02
-32.05,-32.05
-32.08,-32.08
-31.84,-31.84
-31.61,-31.61
-31.37,-31.37
-30.64,-30.64
-29.66,-29.66
-28.42,-28.42
-27.2,-27.2
-25.98,-25.98
-25.02,-25.02
-23.56,-23.56
-22.37,-22.37
-21.19,-21.19
-19.5,-19.5
-17.33,-17.33
-14.94,-14.94
-12.55,-12.55
-10.44,-10.44
-9.09,-9.09
-8.02,-8.02
-7.44,-7.44
-7.12,-7.12
-6.56,-6.56
-5.25,-5.25
-3.44,-3.44
-1.41,-1.41
0.11,0.11
0.86,0.86
0.36,0.36
-1.14,-1.14
-3.37,-3.37
-5.08,-5.08
-5.28,-5.28
-4.47,-4.47
-3.17,-3.17
-3.14,-3.14
-4.36,-4.36
-6.55,-6.55
-8.73,-8.73
-9.89,-9.89
-10.03,-10.03
-9.18,-9.18
-8.08,-8.08
-7.99,-7.99
-8.9,-8.9
-10.55,-10.55
-11.93,-11.93
-13.3,-13.3
-14.15,-14.15
-14.24,-14.24
-14.34,-14.34
-14.42,-14.42
-14.76,-14.76
-14.84,-14.84
-14.66,-14.66
-13.73,-13.73
-11.57,-11.57
-9.42,-9.42
-7.54,-7.54
-6.92,-6.92
-7.31,-7.31
-8.2,-8.2
-8.82,-8.82
-8.94,-8.94
-8.8,-8.8
-8.41,-8.41
-7.78,-7.78
-8.16,-8.16
-9.27,-9.27
-11.38,-11.38
-13.71,-13.71
-15.52,-15.52
-16.57,-16.57
-16.6,-16.6
-16.62,-16.62
-16.4,-16.4
-16.43,-16.43
-15.7,-15.7
-13.47,-13.47
-10.52,-10.52
-7.09,-7.09
-4.19,-4.19
-2.31,-2.31
-1.46,-1.46
-1.36,-1.36
-2.01,-2.01
-2.9,-2.9
-3.54,-3.54
-3.92,-3.92
-4.29,-4.29
-4.92,-4.92
-6.03,-6.03
-6.88,-6.88
-6.98,-6.98
-5.57,-5.57
-3.43,-3.43
-0.55,-0.55
1.3,1.3
1.88,1.88
1.46,1.46
0.79,0.79
0.37,0.37
0.96,0.96
2.55,2.55
5.12,5.12
8.41,8.41
11.93,11.93
14.91,14.91
16.86,16.86
17.54,17.54
16.96,16.96
15.38,15.38
13.32,13.32
12.27,12.27
11.98,11.98
12.7,12.7
13.9,13.9
14.84,14.84
15.52,15.52
15.44,15.44
14.61,14.61
14.03,14.03
14.21,14.21
15.63,15.63
17.54,17.54
19.43,19.43
21.05,21.05
21.4,21.4
21.24,21.24
21.09,21.09
20.93,20.93
21.26,21.26
21.85,21.85
22.17,22.17
22.49,22.49
23.05,23.05
23.85,23.85
24.64,24.64
24.92,24.92
24.95,24.95
24.72,24.72
24.48,24.48
24.5,24.5
24.52,24.52
24.27,24.27
24.03,24.03
23.79,23.79
23.8,23.8
24.05,24.05
24.29,24.29
24.03,24.03
23.77,23.77
23.26,23.26
23.24,23.24
23.73,23.73
24.2,24.2
24.92,24.92
26.38,26.38
28.58,28.58
30.74,30.74
32.63,32.63
33.76,33.76
33.36,33.36
32.21,32.21
30.57,30.57
29.19,29.19
29.07,29.07
29.7,29.7
31.05,31.05
32.66,32.66
34.48,34.48
36.04,36.04
37.07,37.07
37.84,37.84
37.85,37.85
37.1,37.1
35.11,35.11
32.63,32.63
29.66,29.66
27.46,27.46
26.04,26.04
25.37,25.37
25.2,25.2
25.28,25.28
25.36,25.36
25.69,25.69
25.75,25.75
26.06,26.06
26.12,26.12
26.16,26.16
26.46,26.46
26.75,26.75
27.03,27.03
27.55,27.55
28.58,28.58
29.58,29.58
30.57,30.57
31.04,31.04
30.76,30.76
29.98,29.98
28.44,28.44
25.91,25.91
22.41,22.41
17.69,17.69
12.75,12.75
8.61,8.61
6.01,6.01
4.67,4.67
4.6,4.6
5.28,5.28
6.2,6.2
7.37,7.37
8.77,8.77
9.91,9.91
10.53,10.53
10.9,10.9
11.26,11.26
12.37,12.37
13.96,13.96
16.04,16.04
17.85,17.85
19.64,19.64
20.91,20.91
21.91,21.91
22.16,22.16
22.39,22.39
22.62,22.62
22.84,22.84
23.31,23.31
24.02,24.02
24.23,24.23
24.42,24.42
24.37,24.37
24.3,24.3
24.48,24.48
25.16,25.16
25.84,25.84
26.49,26.49
26.64,26.64
26.29,26.29
25.18,25.18
23.83,23.83
22.98,22.98
22.65,22.65
22.81,22.81
23.72,23.72
25.37,25.37
27.24,27.24
28.84,28.84
29.93,29.93
30.25,30.25
30.31,30.31
30.12,30.12
29.68,29.68
29.73,29.73
29.54,29.54
29.84,29.84
29.87,29.87
30.16,30.16
30.94,30.94
31.45,31.45
32.21,32.21
32.46,32.46
32.7,32.7
33.18,33.18
33.65,33.65
34.36,34.36
34.81,34.81
35.01,35.01
34.44,34.44
33.63,33.63
32.31,32.31
31.0,31.0
29.46,29.46
28.16,28.16
27.13,27.13
26.61,26.61
26.33,26.33
26.3,26.3
25.52,25.52
24.0,24.0
20.98,20.98
17.48,17.48
13.77,13.77
10.09,10.09
6.94,6.94
4.57,4.57
2.72,2.72
1.13,1.13
-0.19,-0.19
-2.25,-2.25
-4.54,-4.54
-7.55,-7.55
-10.54,-10.54
-13.5,-13.5
-15.93,-15.93
-17.84,-17.84
-20.22,-20.22
-23.08,-23.08
-26.92,-26.92
-32.21,-32.21
-38.7,-38.7
-46.12,-46.12
-53.22,-53.22
-59.25,-59.25
-63.21,-63.21
-65.38,-65.38
-66.27,-66.27
-67.14,-67.14
-68.24,-68.24
-69.82,-69.82
-71.87,-71.87
-73.65,-73.65
-75.4,-75.4
-76.12,-76.12
-76.32,-76.32
-76.01,-76.01
-75.69,-75.69
-75.11,-75.11
-74.53,-74.53
-73.94,-73.94
-73.6,-73.6
-73.49,-73.49
-73.88,-73.88
-74.0,-74.0
-73.86,-73.86
-73.21,-73.21
-72.55,-72.55
-71.64,-71.64
-70.48,-70.48
-69.32,-69.32
-67.41,-67.41
-65.5,-65.5
-62.6,-62.6
-59.22,-59.22
-55.36,-55.36
-50.78,-50.78
-45.73,-45.73
-40.97,-40.97
-36.25,-36.25
-32.32,-32.32
-28.41,-28.41
-24.79,-24.79
-21.2,-21.2
-16.89,-16.89
-11.36,-11.36
-2.63,-2.63
11.77,11.77
32.28,32.28
56.6,56.6
80.69,80.69
99.8,99.8
111.47,111.47
114.77,114.77
111.02,111.02
103.29,103.29
94.36,94.36
87.5,87.5
83.68,83.68
83.15,83.15
84.85,84.85
87.27,87.27
89.41,89.41
90.02,90.02
89.6,89.6
87.93,87.93
86.51,86.51
84.84,84.84
83.42,83.42
81.75,81.75
80.09,80.09
79.67,79.67
81.0,81.0
84.31,84.31
87.57,87.57
89.29,89.29
88.23,88.23
84.41,84.41
78.87,78.87
72.12,72.12
64.67,64.67
55.27,55.27
43.96,43.96
31.74,31.74
19.62,19.62
9.12,9.12
1.46,1.46
-2.38,-2.38
-2.19,-2.19
1.5,1.5
7.91,7.91
15.51,15.51
21.79,21.79
24.75,24.75
23.19,23.19
17.64,17.64
8.63,8.63
-3.54,-3.54
-17.36,-17.36
-31.04,-31.04
-42.59,-42.59
-52.29,-52.29
-60.38,-60.38
-66.65,-66.65
-70.59,-70.59
-71.74,-71.74
-69.12,-69.12
-61.26,-61.26
-47.71,-47.71
-29.28,-29.28
-8.77,-8.77
10.06,10.06
23.47,23.47
30.5,30.5
32.71,32.71
31.9,31.9
30.84,30.84
30.03,30.03
30.73,30.73
32.41,32.41
36.09,36.09
42.71,42.71
52.52,52.52
63.23,63.23
72.34,72.34
77.1,77.1
76.3,76.3
71.01,71.01
62.99,62.99
55.05,55.05
48.41,48.41
43.33,43.33
39.55,39.55
36.28,36.28
33.05,33.05
28.83,28.83
23.41,23.41
16.28,16.28
7.7,7.7
-1.53,-1.53
-10.45,-10.45
-18.52,-18.52
-25.52,-25.52
-30.95,-30.95
-35.33,-35.33
-39.16,-39.16
-42.7,-42.7
-46.45,-46.45
-50.41,-50.41
-54.58,-54.58
-58.45,-58.45
-62.02,-62.02
-65.06,-65.06
-67.3,-67.3
-69.52,-69.52
-71.45,-71.45
-73.11,-73.11
-74.23,-74.23
-74.84,-74.84
-74.94,-74.94
-74.27,-74.27
-72.84,-72.84
-70.92,-70.92
-69.25,-69.25
-68.09,-68.09
-67.42,-67.42
-67.52,-67.52
-68.34,-68.34
-69.64,-69.64
-71.42,-71.42
-74.19,-74.19
-78.41,-78.41
-86.31,-86.31
-99.66,-99.66
-119.34,-119.34
-142.34,-142.34
-164.11,-164.11
-179.91,-179.91
-187.78,-187.78
-188.05,-188.05
-183.55,-183.55
-177.3,-177.3
-171.33,-171.33
-167.14,-167.14
-164.72,-164.72
-163.3,-163.3
-161.36,-161.36
-158.17,-158.17
-152.97,-152.97
-145.31,-145.31
-134.19,-134.19
-120.16,-120.16
-105.23,-105.23
-91.42,-91.42
-80.98,-80.98
-74.87,-74.87
-72.3,-72.3
-71.5,-71.5
-71.44,-71.44
-71.12,-71.12
-70.05,-70.05
-68.22,-68.22
-66.16,-66.16
-64.09,-64.09
-62.55,-62.55
-61.25,-61.25
-60.2,-60.2
-58.91,-58.91
-57.38,-57.38
-55.33,-55.33
-53.56,-53.56
-51.3,-51.3
-50.28,-50.28
-50.28,-50.28
-52.27,-52.27
-55.73,-55.73
-59.66,-59.66
-61.54,-61.54
-58.89,-58.89
-51.76,-51.76
-42.68,-42.68
-34.69,-34.69
-29.76,-29.76
-29.37,-29.37
-31.97,-31.97
-36.05,-36.05
-39.59,-39.59
-42.59,-42.59
-44.05,-44.05
-44.0,-44.0
-43.44,-43.44
-42.38,-42.38
-40.82,-40.82
-39.27,-39.27
-38.22,-38.22
-36.68,-36.68
-36.15,-36.15
-35.12,-35.12
-34.09,-34.09
-32.57,-32.57
-30.06,-30.06
-26.56,-26.56
-22.6,-22.6
-18.66,-18.66
-15.76,-15.76
-13.38,-13.38
-12.02,-12.02
-11.18,-11.18
-10.84,-10.84
-10.0,-10.0
-9.66,-9.66
-9.83,-9.83
-11.5,-11.5
-14.14,-14.14
-16.27,-16.27
-17.36,-17.36
-15.95,-15.95
-13.05,-13.05
-9.17,-9.17
-4.33,-4.33
0.97,0.97
5.73,5.73
9.43,9.43
12.1,12.1
14.25,14.25
15.88,15.88
16.48,16.48
12.58,12.58
-0.54,-0.54
-23.29,-23.29
-51.82,-51.82
-78.34,-78.34
-95.86,-95.86
-102.2,-102.2
-97.95,-97.95
-87.25,-87.25
-74.12,-74.12
-61.36,-61.36
-50.45,-50.45
-41.63,-41.63
-34.14,-34.14
-27.45,-27.45
-21.08,-21.08
-14.52,-14.52
-8.0,-8.0
-1.8,-1.8
4.59,4.59
10.92,10.92
18.7,18.7
28.41,28.41
38.27,38.27
46.28,46.28
49.22,49.22
46.88,46.88
40.28,40.28
32.25,32.25
25.3,25.3
21.12,21.12
20.78,20.78
23.66,23.66
28.25,28.25
33.56,33.56
38.31,38.31
41.75,41.75
44.44,44.44
46.56,46.56
48.66,48.66
51.5,51.5
54.78,54.78
58.31,58.31
61.53,61.53
64.44,64.44
67.09,67.09
70.44,70.44
74.03,74.03
78.03,78.03
81.78,81.78
84.44,84.44
86.09,86.09
86.69,86.69
86.78,86.78
87.12,87.12
87.69,87.69
88.25,88.25
88.75,88.75
89.03,89.03
89.25,89.25
89.75,89.75
90.69,90.69
92.37,92.37
94.31,94.31
96.19,96.19
97.28,97.28
97.84,97.84
97.37,97.37
97.19,97.19
96.97,96.97
97.47,97.47
98.97,98.97
100.69,100.69
102.62,102.62
104.0,104.0
105.37,105.37
105.97,105.97
106.56,106.56
107.09,107.09
107.87,107.87
108.66,108.66
109.37,109.37
110.34,110.34
111.03,111.03
111.44,111.44
111.31,111.31
111.22,111.22
110.56,110.56
110.16,110.16
110.0,110.0
109.56,109.56
108.87,108.87
107.94,107.94
106.97,106.97
106.25,106.25
105.03,105.03
104.03,104.03
103.31,103.31
102.31,102.31
101.31,101.31
100.28,100.28
99.03,99.03
97.75,97.75
96.25,96.25
94.72,94.72
93.19,93.19
91.41,91.41
90.16,90.16
89.12,89.12
88.84,88.84
89.31,89.31
91.0,91.0
93.41,93.41
95.81,95.81
97.41,97.41
97.72,97.72
96.25,96.25
93.53,93.53
90.34,90.34
86.91,86.91
84.0,84.0
80.87,80.87
77.97,77.97
74.87,74.87
72.0,72.0
68.94,68.94
65.87,65.87
63.06,63.06
60.28,60.28
58.03,58.03
56.0,56.0
54.78,54.78
53.53,53.53
52.28,52.28
51.06,51.06
49.56,49.56
48.09,48.09
46.88,46.88
45.66,45.66
44.97,44.97
44.25,44.25
43.78,43.78
43.56,43.56
43.34,43.34
43.38,43.38
43.16,43.16
42.91,42.91
42.44,42.44
41.44,41.44
40.44,40.44
39.47,39.47
38.72,38.72
38.0,38.0
37.53,37.53
36.53,36.53
35.06,35.06
33.34,33.34
31.37,31.37
29.44,29.44
27.75,27.75
26.09,26.09
24.69,24.69
23.78,23.78
23.37,23.37
23.47,23.47
24.09,24.09
24.44,24.44
24.75,24.75
24.58,24.58
24.41,24.41
24.23,24.23
24.05,24.05
24.37,24.37
25.19,25.19
26.23,26.23
27.52,27.52
29.3,29.3
30.55,30.55
32.03,32.03
33.48,33.48
34.69,34.69
35.63,35.63
36.28,36.28
36.44,36.44
36.09,36.09
35.23,35.23
33.89,33.89
32.55,32.55
31.7,31.7
31.12,31.12
30.55,30.55
29.97,29.97
29.12,29.12
27.8,27.8
26.23,26.23
24.17,24.17
22.12,22.12
19.6,19.6
17.09,17.09
13.85,13.85
9.14,9.14
2.22,2.22
-6.88,-6.88
-17.16,-17.16
-26.34,-26.34
-33.67,-33.67
-38.44,-38.44
-40.91,-40.91
-42.09,-42.09
-42.27,-42.27
-42.18,-42.18
-42.09,-42.09
-42.49,-42.49
-43.13,-43.13
-44.51,-44.51
-46.12,-46.12
-47.96,-47.96
-50.52,-50.52
-54.31,-54.31
-59.55,-59.55
-65.73,-65.73
-71.6,-71.6
-75.9,-75.9
-78.15,-78.15
-79.12,-79.12
-78.82,-78.82
-78.01,-78.01
-76.95,-76.95
-75.63,-75.63
-74.07,-74.07
-72.75,-72.75
-71.69,-71.69
-70.88,-70.88
-70.06,-70.06
-69.74,-69.74
-69.41,-69.41
-69.08,-69.08
-68.48,-68.48
-67.39,-67.39
-66.05,-66.05
-64.2,-64.2
-62.36,-62.36
-60.53,-60.53
-58.96,-58.96
-57.89,-57.89
-57.58,-57.58
-57.25,-57.25
-57.17,-57.17
-57.09,-57.09
-56.24,-56.24
-55.15,-55.15
-54.05,-54.05
-52.72,-52.72
-51.63,-51.63
-51.05,-51.05
-50.7,-50.7
-50.62,-50.62
-50.52,-50.52
-50.16,-50.16
-50.05,-50.05
-49.44,-49.44
-48.83,-48.83
-47.95,-47.95
-46.58,-46.58
-44.97,-44.97
-43.36,-43.36
-42.02,-42.02
-40.42,-40.42
-39.34,-39.34
-38.02,-38.02
-36.69,-36.69
-35.63,-35.63
-34.56,-34.56
-34.0,-34.0
-33.44,-33.44
-33.39,-33.39
-33.83,-33.83
-34.25,-34.25
-34.67,-34.67
-34.83,-34.83
-34.73,-34.73
-34.14,-34.14
-33.28,-33.28
-32.44,-32.44
-31.84,-31.84
-32.25,-32.25
-33.41,-33.41
-35.53,-35.53
-37.64,-37.64
-38.72,-38.72
-39.28,-39.28
-39.34,-39.34
-39.14,-39.14
-39.19,-39.19
-39.47,-39.47
-40.25,-40.25
-41.27,-41.27
-42.53,-42.53
-43.75,-43.75
-45.22,-45.22
