channel1,channel2
-4.84,-4.84
-5.85,-5.85
-4.59,-4.59
-2.34,-2.34
-1.11,-1.11
-2.15,-2.15
-4.92,-4.92
-7.42,-7.42
-8.89,-8.89
-8.61,-8.61
-6.57,-6.57
-2.29,-2.29
3.19,3.19
7.12,7.12
8.02,8.02
5.65,5.65
2.31,2.31
0.25,0.25
-0.05,-0.05
0.66,0.66
1.36,1.36
2.3,2.3
3.74,3.74
4.16,4.16
1.83,1.83
-3.48,-3.48
-10.24,-10.24
-15.19,-15.19
-17.59,-17.59
-17.47,-17.47
-16.09,-16.09
-14.48,-14.48
-12.88,-12.88
-11.54,-11.54
-12.21,-12.21
-15.62,-15.62
-19.75,-19.75
-21.84,-21.84
-20.15,-20.15
-15.48,-15.48
-10.35,-10.35
-7.02,-7.02
-5.46,-5.46
-5.92,-5.92
-8.87,-8.87
-13.29,-13.29
-17.17,-17.17
-17.52,-17.52
-13.86,-13.86
-8.97,-8.97
-5.14,-5.14
-4.08,-4.08
-4.29,-4.29
-3.99,-3.99
-3.2,-3.2
-3.16,-3.16
-4.37,-4.37
-6.32,-6.32
-8.5,-8.5
-11.91,-11.91
-16.04,-16.04
-20.12,-20.12
-22.42,-22.42
-21.69,-21.69
-18.21,-18.21
-13.52,-13.52
-8.12,-8.12
-2.76,-2.76
1.3,1.3
1.32,1.32
-4.66,-4.66
-14.84,-14.84
-24.16,-24.16
-27.65,-27.65
-24.11,-24.11
-16.59,-16.59
-10.14,-10.14
-7.0,-7.0
-6.63,-6.63
-8.02,-8.02
-10.89,-10.89
-14.98,-14.98
-18.29,-18.29
-18.81,-18.81
-15.82,-15.82
-12.36,-12.36
-11.43,-11.43
-13.26,-13.26
-15.32,-15.32
-15.35,-15.35
-13.39,-13.39
-11.43,-11.43
-9.0,-9.0
-5.84,-5.84
-1.7,-1.7
1.15,1.15
1.72,1.72
-0.21,-0.21
-2.38,-2.38
-3.78,-3.78
-4.16,-4.16
-4.29,-4.29
-3.91,-3.91
-2.04,-2.04
1.81,1.81
5.13,5.13
5.17,5.17
1.96,1.96
-1.73,-1.73
-3.63,-3.63
-4.76,-4.76
-6.13,-6.13
-8.74,-8.74
-10.33,-10.33
-8.39,-8.39
-3.48,-3.48
1.39,1.39
3.22,3.22
1.03,1.03
-2.64,-2.64
-5.77,-5.77
-6.88,-6.88
-6.22,-6.22
-3.33,-3.33
1.8,1.8
7.37,7.37
9.65,9.65
7.65,7.65
3.42,3.42
0.98,0.98
1.81,1.81
4.63,4.63
5.68,5.68
3.96,3.96
1.26,1.26
-0.66,-0.66
-0.82,-0.82
0.02,0.02
1.61,1.61
4.93,4.93
9.22,9.22
12.47,12.47
12.44,12.44
9.65,9.65
6.89,6.89
6.41,6.41
7.68,7.68
8.18,8.18
6.43,6.43
4.7,4.7
6.23,6.23
11.24,11.24
16.71,16.71
19.12,19.12
18.76,18.76
17.65,17.65
17.05,17.05
15.7,15.7
12.61,12.61
8.8,8.8
6.52,6.52
7.76,7.76
10.99,10.99
13.68,13.68
14.85,14.85
15.01,15.01
14.91,14.91
14.57,14.57
13.22,13.22
11.63,11.63
11.56,11.56
13.98,13.98
17.13,17.13
17.75,17.75
14.61,14.61
9.75,9.75
5.68,5.68
3.4,3.4
1.38,1.38
0.39,0.39
0.9,0.9
3.16,3.16
5.9,5.9
6.36,6.36
4.57,4.57
2.29,2.29
2.04,2.04
4.28,4.28
7.51,7.51
10.95,10.95
14.61,14.61
18.23,18.23
22.07,22.07
24.37,24.37
24.4,24.4
22.67,22.67
21.21,21.21
20.25,20.25
19.3,19.3
18.61,18.61
19.42,19.42
21.71,21.71
24.24,24.24
24.24,24.24
19.98,19.98
13.76,13.76
8.85,8.85
7.23,7.23
7.62,7.62
7.76,7.76
6.89,6.89
6.53,6.53
7.68,7.68
8.81,8.81
7.43,7.43
2.81,2.81
-2.76,-2.76
-6.29,-6.29
-6.78,-6.78
-5.26,-5.26
-3.26,-3.26
-1.78,-1.78
-0.81,-0.81
-1.85,-1.85
-5.88,-5.88
-11.87,-11.87
-15.8,-15.8
-14.45,-14.45
-8.61,-8.61
-2.82,-2.82
-0.83,-0.83
-2.61,-2.61
-5.87,-5.87
-9.35,-9.35
-14.3,-14.3
-20.95,-20.95
-27.04,-27.04
-29.57,-29.57
-26.82,-26.82
-21.34,-21.34
-15.66,-15.66
-11.77,-11.77
-9.42,-9.42
-8.84,-8.84
-11.02,-11.02
-15.67,-15.67
-20.53,-20.53
-23.34,-23.34
-22.38,-22.38
-19.41,-19.41
-16.47,-16.47
-14.06,-14.06
-12.17,-12.17
-11.29,-11.29
-13.17,-13.17
-17.27,-17.27
-22.09,-22.09
-24.86,-24.86
-24.61,-24.61
-21.6,-21.6
-17.86,-17.86
-13.66,-13.66
-9.24,-9.24
-4.61,-4.61
-1.77,-1.77
-1.96,-1.96
-5.15,-5.15
-9.31,-9.31
-11.92,-11.92
-13.02,-13.02
-13.85,-13.85
-14.42,-14.42
-13.98,-13.98
-11.04,-11.04
-6.13,-6.13
-0.77,-0.77
3.55,3.55
7.33,7.33
9.82,9.82
10.04,10.04
7.0,7.0
1.74,1.74
-2.97,-2.97
-4.39,-4.39
-2.54,-2.54
0.04,0.04
1.09,1.09
0.39,0.39
-0.56,-0.56
-0.25,-0.25
0.06,0.06
-0.38,-0.38
-0.33,-0.33
2.23,2.23
7.27,7.27
12.26,12.26
14.7,14.7
13.61,13.61
11.04,11.04
8.48,8.48
5.95,5.95
2.94,2.94
0.46,0.46
0.25,0.25
3.54,3.54
8.3,8.3
11.02,11.02
9.71,9.71
6.16,6.16
3.39,3.39
3.4,3.4
5.15,5.15
6.14,6.14
5.37,5.37
3.36,3.36
0.86,0.86
-2.11,-2.11
-4.81,-4.81
-6.23,-6.23
-5.14,-5.14
-1.55,-1.55
2.25,2.25
4.26,4.26
4.01,4.01
2.51,2.51
0.77,0.77
-0.7,-0.7
-2.16,-2.16
-2.61,-2.61
-1.05,-1.05
2.0,2.0
5.02,5.02
6.01,6.01
5.23,5.23
3.97,3.97
3.71,3.71
3.46,3.46
1.71,1.71
-1.02,-1.02
-3.48,-3.48
-4.42,-4.42
-4.84,-4.84
-5.02,-5.02
-4.94,-4.94
-2.86,-2.86
2.2,2.2
9.47,9.47
16.67,16.67
22.79,22.79
26.86,26.86
29.39,29.39
28.89,28.89
24.64,24.64
17.93,17.93
12.02,12.02
9.42,9.42
11.09,11.09
15.24,15.24
20.1,20.1
24.67,24.67
29.19,29.19
32.41,32.41
33.1,33.1
30.02,30.02
24.22,24.22
18.22,18.22
13.53,13.53
9.37,9.37
4.5,4.5
-0.08,-0.08
-2.36,-2.36
-1.37,-1.37
0.85,0.85
2.31,2.31
1.51,1.51
0.21,0.21
-0.83,-0.83
-1.61,-1.61
-2.88,-2.88
-4.14,-4.14
-2.88,-2.88
1.11,1.11
5.06,5.06
5.48,5.48
0.9,0.9
-5.9,-5.9
-11.38,-11.38
-13.05,-13.05
-10.97,-10.97
-6.15,-6.15
0.63,0.63
7.85,7.85
13.0,13.0
13.6,13.6
9.44,9.44
2.82,2.82
-2.24,-2.24
-5.01,-5.01
-5.75,-5.75
-3.98,-3.98
1.27,1.27
8.98,8.98
15.36,15.36
16.19,16.19
10.5,10.5
1.86,1.86
-5.2,-5.2
-8.69,-8.69
-9.65,-9.65
-10.35,-10.35
-10.04,-10.04
-7.48,-7.48
-3.7,-3.7
-0.95,-0.95
-1.47,-1.47
-4.24,-4.24
-6.23,-6.23
-6.46,-6.46
-5.93,-5.93
-7.15,-7.15
-9.62,-9.62
-11.55,-11.55
-11.72,-11.72
-11.39,-11.39
-12.06,-12.06
-14.47,-14.47
-17.35,-17.35
-17.71,-17.71
-15.06,-15.06
-10.68,-10.68
-5.59,-5.59
0.2,0.2
6.2,6.2
10.13,10.13
10.03,10.03
5.43,5.43
-1.39,-1.39
-7.13,-7.13
-10.33,-10.33
-11.75,-11.75
-12.4,-12.4
-11.54,-11.54
-8.44,-8.44
-4.11,-4.11
-1.33,-1.33
-1.57,-1.57
-3.55,-3.55
-4.77,-4.77
-4.98,-4.98
-5.43,-5.43
-7.63,-7.63
-10.31,-10.31
-10.71,-10.71
-7.61,-7.61
-3.03,-3.03
0.25,0.25
1.26,1.26
1.51,1.51
1.75,1.75
2.24,2.24
1.23,1.23
-0.03,-0.03
0.23,0.23
2.98,2.98
6.71,6.71
8.15,8.15
7.33,7.33
6.02,6.02
6.96,6.96
10.15,10.15
13.31,13.31
14.18,14.18
13.3,13.3
11.67,11.67
10.05,10.05
7.95,7.95
5.37,5.37
3.8,3.8
4.5,4.5
6.45,6.45
7.88,7.88
7.29,7.29
5.7,5.7
4.13,4.13
2.33,2.33
-0.21,-0.21
-4.23,-4.23
-8.21,-8.21
-10.15,-10.15
-9.57,-9.57
-7.5,-7.5
-5.45,-5.45
-3.91,-3.91
-1.88,-1.88
0.62,0.62
1.6,1.6
-0.42,-0.42
-4.43,-4.43
-6.65,-6.65
-5.35,-5.35
-1.06,-1.06
2.94,2.94
5.66,5.66
6.84,6.84
6.52,6.52
4.7,4.7
0.64,0.64
-4.38,-4.38
-8.6,-8.6
-10.03,-10.03
-8.95,-8.95
-6.88,-6.88
-4.57,-4.57
-1.79,-1.79
2.22,2.22
5.7,5.7
6.14,6.14
3.07,3.07
-0.96,-0.96
-2.21,-2.21
0.3,0.3
4.54,4.54
7.49,7.49
8.66,8.66
9.82,9.82
10.47,10.47
8.85,8.85
4.26,4.26
-1.3,-1.3
-4.3,-4.3
-4.28,-4.28
-3.25,-3.25
-3.24,-3.24
-4.47,-4.47
-5.45,-5.45
-4.66,-4.66
-3.63,-3.63
-3.36,-3.36
-4.09,-4.09
-5.31,-5.31
-6.77,-6.77
-9.72,-9.72
-13.39,-13.39
-15.02,-15.02
-12.13,-12.13
-4.77,-4.77
3.02,3.02
7.24,7.24
7.17,7.17
4.61,4.61
2.81,2.81
2.53,2.53
3.0,3.0
3.72,3.72
5.68,5.68
9.37,9.37
13.28,13.28
14.15,14.15
11.51,11.51
7.14,7.14
3.81,3.81
3.26,3.26
3.97,3.97
5.16,5.16
7.1,7.1
10.27,10.27
14.4,14.4
17.25,17.25
17.32,17.32
15.38,15.38
12.96,12.96
11.06,11.06
9.68,9.68
8.06,8.06
7.45,7.45
9.59,9.59
13.72,13.72
17.55,17.55
17.6,17.6
13.89,13.89
9.47,9.47
7.83,7.83
9.21,9.21
13.07,13.07
17.4,17.4
22.44,22.44
26.17,26.17
25.87,25.87
19.57,19.57
9.82,9.82
2.4,2.4
1.56,1.56
7.47,7.47
15.58,15.58
21.86,21.86
24.33,24.33
23.53,23.53
19.23,19.23
10.96,10.96
-0.23,-0.23
-9.82,-9.82
-14.32,-14.32
-12.28,-12.28
-6.5,-6.5
-0.27,-0.27
4.39,4.39
7.52,7.52
8.11,8.11
5.2,5.2
0.07,0.07
-3.77,-3.77
-3.08,-3.08
1.86,1.86
7.26,7.26
9.35,9.35
7.68,7.68
3.52,3.52
-1.11,-1.11
-5.44,-5.44
-9.23,-9.23
-11.49,-11.49
-11.47,-11.47
-8.7,-8.7
-5.46,-5.46
-3.49,-3.49
-4.29,-4.29
-6.58,-6.58
-8.36,-8.36
-9.36,-9.36
-10.6,-10.6
-12.08,-12.08
-13.05,-13.05
-12.0,-12.0
-10.22,-10.22
-8.94,-8.94
-9.43,-9.43
-9.66,-9.66
-8.14,-8.14
-5.13,-5.13
-2.4,-2.4
-1.94,-1.94
-3.73,-3.73
-7.01,-7.01
-11.26,-11.26
-15.97,-15.97
-20.88,-20.88
-23.99,-23.99
-23.33,-23.33
-18.91,-18.91
-13.53,-13.53
-10.45,-10.45
-10.89,-10.89
-13.84,-13.84
-19.0,-19.0
-25.36,-25.36
-30.41,-30.41
-32.41,-32.41
-30.38,-30.38
-24.87,-24.87
-18.9,-18.9
-15.49,-15.49
-15.36,-15.36
-17.72,-17.72
-21.06,-21.06
-24.37,-24.37
-27.39,-27.39
-28.88,-28.88
-26.86,-26.86
-20.84,-20.84
-13.38,-13.38
-7.99,-7.99
-6.14,-6.14
-6.81,-6.81
-7.47,-7.47
-8.63,-8.63
-11.27,-11.27
-15.64,-15.64
-19.21,-19.21
-19.75,-19.75
-17.54,-17.54
-14.84,-14.84
-13.91,-13.91
-13.99,-13.99
-13.31,-13.31
-11.39,-11.39
-10.49,-10.49
-11.09,-11.09
-11.93,-11.93
-11.77,-11.77
-10.85,-10.85
-11.45,-11.45
-14.53,-14.53
-18.33,-18.33
-20.35,-20.35
-18.85,-18.85
-15.35,-15.35
-11.64,-11.64
-8.21,-8.21
-4.3,-4.3
-0.44,-0.44
2.15,2.15
1.7,1.7
-1.23,-1.23
-3.39,-3.39
-3.29,-3.29
-1.43,-1.43
-0.84,-0.84
-2.5,-2.5
-4.65,-4.65
-4.03,-4.03
-0.16,-0.16
4.67,4.67
9.71,9.71
14.7,14.7
20.39,20.39
25.28,25.28
27.12,27.12
25.19,25.19
20.52,20.52
15.64,15.64
10.55,10.55
5.26,5.26
-0.24,-0.24
-4.43,-4.43
-5.09,-5.09
-2.23,-2.23
2.59,2.59
6.62,6.62
8.87,8.87
9.34,9.34
7.8,7.8
3.03,3.03
-4.95,-4.95
-12.85,-12.85
-17.18,-17.18
-16.22,-16.22
-11.01,-11.01
-4.35,-4.35
2.24,2.24
7.53,7.53
11.02,11.02
11.23,11.23
7.93,7.93
2.66,2.66
-2.06,-2.06
-4.24,-4.24
-3.89,-3.89
-2.8,-2.8
-1.22,-1.22
1.59,1.59
6.13,6.13
10.88,10.88
13.58,13.58
13.51,13.51
11.69,11.69
9.38,9.38
7.34,7.34
4.31,4.31
0.82,0.82
-1.4,-1.4
-0.84,-0.84
1.46,1.46
2.49,2.49
0.51,0.51
-3.45,-3.45
-5.88,-5.88
-5.53,-5.53
-3.43,-3.43
-2.36,-2.36
-2.54,-2.54
-3.22,-3.22
-3.64,-3.64
-5.31,-5.31
-8.21,-8.21
-11.84,-11.84
-14.18,-14.18
-14.25,-14.25
-13.06,-13.06
-11.64,-11.64
-8.22,-8.22
-2.58,-2.58
4.25,4.25
10.02,10.02
12.24,12.24
10.93,10.93
7.89,7.89
5.12,5.12
2.88,2.88
1.16,1.16
1.2,1.2
4.24,4.24
10.0,10.0
15.21,15.21
16.87,16.87
13.51,13.51
7.93,7.93
3.15,3.15
1.92,1.92
3.44,3.44
6.95,6.95
10.43,10.43
13.62,13.62
15.78,15.78
15.17,15.17
11.81,11.81
8.49,8.49
8.19,8.19
10.89,10.89
14.82,14.82
17.45,17.45
18.82,18.82
19.16,19.16
18.25,18.25
15.6,15.6
11.71,11.71
8.87,8.87
10.04,10.04
14.96,14.96
20.32,20.32
22.14,22.14
20.18,20.18
16.24,16.24
12.83,12.83
9.96,9.96
7.1,7.1
5.02,5.02
5.96,5.96
10.64,10.64
16.78,16.78
20.61,20.61
19.9,19.9
16.19,16.19
12.01,12.01
8.63,8.63
5.77,5.77
3.18,3.18
1.62,1.62
1.57,1.57
2.03,2.03
0.22,0.22
-3.06,-3.06
-5.32,-5.32
-3.8,-3.8
-0.8,-0.8
-0.32,-0.32
-3.85,-3.85
-9.59,-9.59
-13.53,-13.53
-14.19,-14.19
-12.58,-12.58
-10.99,-10.99
-9.91,-9.91
-8.84,-8.84
-9.28,-9.28
-13.21,-13.21
-20.11,-20.11
-26.68,-26.68
-28.2,-28.2
-23.44,-23.44
-14.98,-14.98
-7.34,-7.34
-2.52,-2.52
-0.49,-0.49
0.26,0.26
-0.24,-0.24
-2.98,-2.98
-7.45,-7.45
-11.88,-11.88
-13.76,-13.76
-13.12,-13.12
-10.49,-10.49
-6.88,-6.88
-1.06,-1.06
5.22,5.22
9.43,9.43
7.86,7.86
0.54,0.54
-8.95,-8.95
-15.86,-15.86
-17.95,-17.95
-16.77,-16.77
-14.09,-14.09
-10.44,-10.44
-6.33,-6.33
-2.99,-2.99
-2.44,-2.44
-4.89,-4.89
-7.57,-7.57
-7.98,-7.98
-4.88,-4.88
-0.55,-0.55
2.48,2.48
4.74,4.74
7.72,7.72
11.43,11.43
13.1,13.1
11.5,11.5
7.17,7.17
3.62,3.62
3.36,3.36
5.1,5.1
7.32,7.32
8.27,8.27
8.46,8.46
8.15,8.15
7.08,7.08
6.03,6.03
6.74,6.74
10.44,10.44
16.6,16.6
21.21,21.21
21.01,21.01
16.32,16.32
8.92,8.92
2.34,2.34
-3.44,-3.44
-8.66,-8.66
-13.09,-13.09
-14.22,-14.22
-11.08,-11.08
-4.98,-4.98
0.32,0.32
3.57,3.57
5.29,5.29
7.0,7.0
8.43,8.43
7.86,7.86
4.28,4.28
-1.01,-1.01
-5.25,-5.25
-5.95,-5.95
-3.65,-3.65
-0.36,-0.36
3.39,3.39
7.61,7.61
11.79,11.79
13.93,13.93
13.3,13.3
11.67,11.67
10.81,10.81
10.95,10.95
10.34,10.34
8.48,8.48
6.64,6.64
7.06,7.06
9.98,9.98
12.37,12.37
11.74,11.74
7.36,7.36
1.77,1.77
-3.02,-3.02
-6.77,-6.77
-10.23,-10.23
-12.9,-12.9
-12.55,-12.55
-8.7,-8.7
-2.89,-2.89
1.37,1.37
2.09,2.09
0.81,0.81
-0.96,-0.96
-2.22,-2.22
-3.46,-3.46
-4.94,-4.94
-4.91,-4.91
-2.63,-2.63
0.63,0.63
1.86,1.86
-0.92,-0.92
-6.42,-6.42
-11.62,-11.62
-14.03,-14.03
-13.41,-13.41
-10.04,-10.04
-4.7,-4.7
2.84,2.84
9.56,9.56
12.97,12.97
10.84,10.84
5.48,5.48
0.67,0.67
-0.84,-0.84
-0.6,-0.6
-1.35,-1.35
-3.35,-3.35
-3.83,-3.83
-1.8,-1.8
0.96,0.96
1.44,1.44
-0.33,-0.33
-1.83,-1.83
-0.82,-0.82
2.17,2.17
4.15,4.15
4.35,4.35
3.55,3.55
3.01,3.01
2.72,2.72
1.68,1.68
0.16,0.16
-0.35,-0.35
1.39,1.39
4.36,4.36
6.56,6.56
7.49,7.49
8.66,8.66
11.31,11.31
13.94,13.94
14.04,14.04
10.9,10.9
7.02,7.02
4.93,4.93
4.61,4.61
4.3,4.3
2.73,2.73
1.43,1.43
2.64,2.64
6.34,6.34
9.5,9.5
10.14,10.14
8.26,8.26
5.9,5.9
3.82,3.82
1.75,1.75
-0.05,-0.05
0.17,0.17
3.63,3.63
8.81,8.81
12.7,12.7
13.04,13.04
10.88,10.88
8.49,8.49
7.12,7.12
5.26,5.26
1.92,1.92
-1.89,-1.89
-3.42,-3.42
-1.18,-1.18
2.78,2.78
5.71,5.71
6.87,6.87
7.26,7.26
7.89,7.89
6.77,6.77
3.66,3.66
0.08,0.08
0.53,0.53
6.22,6.22
13.86,13.86
18.93,18.93
18.7,18.7
15.22,15.22
11.52,11.52
10.11,10.11
10.2,10.2
11.04,11.04
12.62,12.62
15.69,15.69
18.97,18.97
19.47,19.47
15.47,15.47
8.74,8.74
2.08,2.08
-2.27,-2.27
-4.33,-4.33
-5.87,-5.87
-6.4,-6.4
-5.42,-5.42
-3.2,-3.2
-2.24,-2.24
-4.3,-4.3
-8.84,-8.84
-12.58,-12.58
-12.79,-12.79
-9.75,-9.75
-6.23,-6.23
-5.24,-5.24
-6.26,-6.26
-8.27,-8.27
-10.26,-10.26
-12.48,-12.48
-13.68,-13.68
-13.62,-13.62
-12.05,-12.05
-10.75,-10.75
-12.21,-12.21
-15.9,-15.9
-19.55,-19.55
-20.17,-20.17
-18.03,-18.03
-15.41,-15.41
-14.31,-14.31
-13.72,-13.72
-11.88,-11.88
-8.8,-8.8
-7.0,-7.0
-7.72,-7.72
-10.43,-10.43
-11.87,-11.87
-11.28,-11.28
-9.71,-9.71
-8.14,-8.14
-7.09,-7.09
-5.79,-5.79
-5.01,-5.01
-6.24,-6.24
-9.7,-9.7
-14.38,-14.38
-17.76,-17.76
-19.36,-19.36
-21.2,-21.2
-24.01,-24.01
-26.29,-26.29
-24.05,-24.05
-17.07,-17.07
-8.66,-8.66
-2.57,-2.57
-0.79,-0.79
-2.27,-2.27
-4.99,-4.99
-8.69,-8.69
-13.6,-13.6
-18.71,-18.71
-22.27,-22.27
-23.8,-23.8
-24.56,-24.56
-26.31,-26.31
-28.04,-28.04
-26.99,-26.99
-21.71,-21.71
-14.71,-14.71
-9.54,-9.54
-8.65,-8.65
-10.78,-10.78
-13.13,-13.13
-13.71,-13.71
-13.53,-13.53
-13.85,-13.85
-13.66,-13.66
-12.23,-12.23
-10.06,-10.06
-9.15,-9.15
-11.25,-11.25
-14.08,-14.08
-14.39,-14.39
-10.44,-10.44
-4.27,-4.27
0.59,0.59
2.66,2.66
2.96,2.96
2.25,2.25
0.3,0.3
-3.13,-3.13
-7.03,-7.03
-8.64,-8.64
-6.99,-6.99
-3.35,-3.35
0.01,0.01
2.08,2.08
3.64,3.64
5.18,5.18
4.96,4.96
1.24,1.24
-4.95,-4.95
-9.83,-9.83
-10.92,-10.92
-8.24,-8.24
-4.09,-4.09
-0.22,-0.22
3.61,3.61
7.66,7.66
10.16,10.16
9.15,9.15
4.89,4.89
-0.33,-0.33
-3.76,-3.76
-3.9,-3.9
-2.29,-2.29
0.06,0.06
3.63,3.63
8.67,8.67
13.67,13.67
16.12,16.12
15.29,15.29
12.21,12.21
9.42,9.42
7.89,7.89
7.38,7.38
6.88,6.88
7.12,7.12
9.37,9.37
12.84,12.84
14.03,14.03
11.2,11.2
5.9,5.9
2.65,2.65
3.68,3.68
7.44,7.44
10.67,10.67
11.62,11.62
10.81,10.81
10.26,10.26
9.71,9.71
7.91,7.91
5.12,5.12
3.12,3.12
2.88,2.88
4.39,4.39
6.38,6.38
8.36,8.36
11.82,11.82
17.5,17.5
22.87,22.87
24.43,24.43
21.23,21.23
15.81,15.81
10.93,10.93
8.1,8.1
5.54,5.54
3.25,3.25
2.49,2.49
5.48,5.48
10.94,10.94
16.35,16.35
18.71,18.71
18.54,18.54
16.63,16.63
14.73,14.73
12.09,12.09
8.47,8.47
4.89,4.89
3.09,3.09
3.06,3.06
3.52,3.52
2.23,2.23
-0.05,-0.05
-0.8,-0.8
1.95,1.95
5.92,5.92
8.36,8.36
7.52,7.52
5.44,5.44
3.88,3.88
3.33,3.33
2.29,2.29
0.25,0.25
-1.51,-1.51
-1.51,-1.51
-0.01,-0.01
0.97,0.97
0.45,0.45
-0.57,-0.57
-1.07,-1.07
-1.83,-1.83
-4.07,-4.07
-8.05,-8.05
-10.99,-10.99
-10.65,-10.65
-6.81,-6.81
-1.75,-1.75
2.01,2.01
2.98,2.98
2.45,2.45
0.92,0.92
-1.35,-1.35
-3.84,-3.84
-4.56,-4.56
-3.53,-3.53
-1.25,-1.25
0.5,0.5
0.74,0.74
0.73,0.73
1.97,1.97
3.94,3.94
4.9,4.9
3.85,3.85
2.06,2.06
2.53,2.53
6.25,6.25
10.93,10.93
13.32,13.32
12.68,12.68
10.55,10.55
8.94,8.94
7.09,7.09
4.0,4.0
-0.05,-0.05
-3.07,-3.07
-3.81,-3.81
-2.8,-2.8
-2.54,-2.54
-3.28,-3.28
-2.77,-2.77
0.74,0.74
6.46,6.46
10.64,10.64
10.27,10.27
6.15,6.15
0.82,0.82
-3.46,-3.46
-6.7,-6.7
-8.66,-8.66
-8.6,-8.6
-6.04,-6.04
-2.25,-2.25
0.5,0.5
0.73,0.73
-0.04,-0.04
0.44,0.44
2.17,2.17
3.38,3.38
2.83,2.83
1.54,1.54
1.26,1.26
1.98,1.98
1.69,1.69
-0.85,-0.85
-4.11,-4.11
-5.09,-5.09
-2.06,-2.06
3.19,3.19
7.14,7.14
8.31,8.31
7.46,7.46
6.37,6.37
4.79,4.79
0.72,0.72
-4.81,-4.81
-8.53,-8.53
-7.73,-7.73
-3.18,-3.18
0.83,0.83
1.8,1.8
1.27,1.27
1.24,1.24
1.95,1.95
1.91,1.91
-0.12,-0.12
-2.64,-2.64
-3.64,-3.64
-3.38,-3.38
-3.37,-3.37
-4.6,-4.6
-5.58,-5.58
-4.3,-4.3
-1.53,-1.53
0.22,0.22
-1.3,-1.3
-4.8,-4.8
-7.77,-7.77
-8.97,-8.97
-9.9,-9.9
-10.82,-10.82
-10.98,-10.98
-8.39,-8.39
-3.82,-3.82
-0.04,-0.04
-0.05,-0.05
-3.56,-3.56
-7.03,-7.03
-8.72,-8.72
-8.64,-8.64
-7.82,-7.82
-6.75,-6.75
-4.19,-4.19
-0.4,-0.4
2.36,2.36
2.59,2.59
0.81,0.81
-0.7,-0.7
-0.44,-0.44
0.31,0.31
-0.69,-0.69
-3.68,-3.68
-6.15,-6.15
-6.09,-6.09
-5.03,-5.03
-4.74,-4.74
-5.69,-5.69
-4.63,-4.63
-0.33,-0.33
5.67,5.67
9.63,9.63
9.29,9.29
5.71,5.71
2.66,2.66
1.63,1.63
2.12,2.12
1.85,1.85
0.58,0.58
-0.43,-0.43
-0.42,-0.42
-0.42,-0.42
-1.67,-1.67
-3.15,-3.15
-2.87,-2.87
-1.34,-1.34
-1.08,-1.08
-3.82,-3.82
-9.53,-9.53
-14.44,-14.44
-16.06,-16.06
-14.9,-14.9
-12.26,-12.26
-9.38,-9.38
-5.28,-5.28
-0.22,-0.22
4.55,4.55
7.02,7.02
6.47,6.47
4.67,4.67
3.64,3.64
3.11,3.11
1.34,1.34
-2.66,-2.66
-6.62,-6.62
-7.8,-7.8
-5.47,-5.47
-1.41,-1.41
2.12,2.12
5.11,5.11
7.33,7.33
8.52,8.52
6.95,6.95
3.15,3.15
-0.62,-0.62
-1.36,-1.36
0.91,0.91
3.41,3.41
4.64,4.64
5.1,5.1
7.31,7.31
11.25,11.25
14.65,14.65
15.52,15.52
14.13,14.13
12.49,12.49
11.62,11.62
10.51,10.51
8.16,8.16
5.32,5.32
4.26,4.26
5.46,5.46
6.65,6.65
5.58,5.58
2.51,2.51
0.98,0.98
2.45,2.45
6.16,6.16
9.09,9.09
9.99,9.99
10.63,10.63
11.77,11.77
12.39,12.39
11.25,11.25
8.12,8.12
5.77,5.77
6.44,6.44
10.1,10.1
13.48,13.48
14.57,14.57
13.91,13.91
13.74,13.74
14.58,14.58
14.15,14.15
11.48,11.48
7.33,7.33
4.22,4.22
3.14,3.14
2.56,2.56
0.99,0.99
-1.82,-1.82
-3.6,-3.6
-3.61,-3.61
-2.12,-2.12
-1.4,-1.4
-2.18,-2.18
-2.96,-2.96
-3.23,-3.23
-2.99,-2.99
-4.01,-4.01
-6.01,-6.01
-6.75,-6.75
-5.23,-5.23
-2.72,-2.72
-0.99,-0.99
-1.02,-1.02
-1.05,-1.05
-0.58,-0.58
0.13,0.13
-0.91,-0.91
-2.94,-2.94
-2.2,-2.2
2.53,2.53
9.72,9.72
14.59,14.59
14.92,14.92
11.98,11.98
8.58,8.58
6.2,6.2
3.59,3.59
-0.49,-0.49
-4.78,-4.78
-7.04,-7.04
-6.52,-6.52
-4.26,-4.26
-2.26,-2.26
-0.29,-0.29
1.92,1.92
3.6,3.6
2.02,2.02
-3.79,-3.79
-11.55,-11.55
-17.74,-17.74
-20.12,-20.12
-18.98,-18.98
-16.84,-16.84
-14.97,-14.97
-12.11,-12.11
-8.28,-8.28
-5.23,-5.23
-4.21,-4.21
-5.45,-5.45
-5.43,-5.43
-3.15,-3.15
0.6,0.6
3.57,3.57
4.51,4.51
5.2,5.2
6.12,6.12
7.29,7.29
6.44,6.44
4.36,4.36
3.29,3.29
5.22,5.22
8.89,8.89
11.53,11.53
10.89,10.89
7.76,7.76
4.15,4.15
1.07,1.07
-1.23,-1.23
-2.75,-2.75
-2.52,-2.52
-0.03,-0.03
3.18,3.18
3.87,3.87
1.29,1.29
-3.26,-3.26
-6.02,-6.02
-6.0,-6.0
-4.73,-4.73
-4.22,-4.22
-4.47,-4.47
-3.96,-3.96
-2.21,-2.21
